Name;Lat;Lon;Url
CAN_BC_Quesnel.AP.717790_CWEC2016.zip;53.03;-122.51;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Quesnel.AP.717790_CWEC2016.zip
DZA_BT_Batna.AP.604680_TMYx.2004-2018.zip;35.75;6.31;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/BT_Batna/DZA_BT_Batna.AP.604680_TMYx.2004-2018.zip
CAN_BC_Williams.Lake.Rgnl.AP.711040_TMYx.2004-2018.zip;52.18;-122.05;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Williams.Lake.Rgnl.AP.711040_TMYx.2004-2018.zip
DZA_BT_Batna.AP.604680_TMYx.zip;35.75;6.31;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/BT_Batna/DZA_BT_Batna.AP.604680_TMYx.zip
CAN_BC_Grey.Islet.AUT.714760_CWEC2020.zip;54.58;-130.7;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Grey.Islet.AUT.714760_CWEC2020.zip
DZA_BT_Barika.604710_TMYx.zip;35.33;5.33;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/BT_Batna/DZA_BT_Barika.604710_TMYx.zip
CAN_BC_Quesnel.AP.717790_TMYx.2004-2018.zip;53.03;-122.51;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Quesnel.AP.717790_TMYx.2004-2018.zip
DZA_BT_Batna.AP.604680_TMYx.2007-2021.zip;35.75;6.31;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/BT_Batna/DZA_BT_Batna.AP.604680_TMYx.2007-2021.zip
CAN_BC_Williams.Lake.Rgnl.AP.711040_TMYx.2007-2021.zip;52.19;-122.07;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Williams.Lake.Rgnl.AP.711040_TMYx.2007-2021.zip
CAN_BC_Herbert.Island.714850_CWEC2016.zip;50.94;-127.63;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Herbert.Island.714850_CWEC2016.zip
DZA_BU_Ain.Bessam.604150_TMYx.2007-2021.zip;36.28;3.67;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/BU_Bouira/DZA_BU_Ain.Bessam.604150_TMYx.2007-2021.zip
DZA_BU_Bouira.604170_TMYx.2007-2021.zip;36.38;3.88;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/BU_Bouira/DZA_BU_Bouira.604170_TMYx.2007-2021.zip
CAN_BC_Quesnel.AP.717790_TMYx.2007-2021.zip;53.03;-122.51;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Quesnel.AP.717790_TMYx.2007-2021.zip
DZA_BU_Bouira.604170_TMYx.zip;36.38;3.88;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/BU_Bouira/DZA_BU_Bouira.604170_TMYx.zip
CAN_BC_Williams.Lake.Rgnl.AP.711040_TMYx.zip;52.19;-122.07;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Williams.Lake.Rgnl.AP.711040_TMYx.zip
DZA_BU_Ain.Bessam.604150_TMYx.zip;36.28;3.67;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/BU_Bouira/DZA_BU_Ain.Bessam.604150_TMYx.zip
CAN_BC_Herbert.Island.714850_CWEC2020v2.zip;50.94;-127.63;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Herbert.Island.714850_CWEC2020v2.zip
DZA_CH_Chlef.Intl.AP.604250_TMYx.2004-2018.zip;36.21;1.33;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/CH_Chlef/DZA_CH_Chlef.Intl.AP.604250_TMYx.2004-2018.zip
CAN_BC_Quesnel.AP.717790_TMYx.zip;53.03;-122.51;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Quesnel.AP.717790_TMYx.zip
DZA_CH_Chlef.Intl.AP.604250_TMYx.zip;36.21;1.33;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/CH_Chlef/DZA_CH_Chlef.Intl.AP.604250_TMYx.zip
CAN_BC_Yoho.Natl.Park.717860_CWEC2016.zip;51.44;-116.34;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Yoho.Natl.Park.717860_CWEC2016.zip
DZA_CH_Tenes.604100_TMYx.zip;36.50;1.33;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/CH_Chlef/DZA_CH_Tenes.604100_TMYx.zip
CAN_BC_Herbert.Island.714850_TDY-CWEC2020v2.zip;50.94;-127.63;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Herbert.Island.714850_TDY-CWEC2020v2.zip
DZA_CH_Chlef.Intl.AP.604250_TMYx.2007-2021.zip;36.21;1.33;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/CH_Chlef/DZA_CH_Chlef.Intl.AP.604250_TMYx.2007-2021.zip
CAN_BC_Quesnel.AWOS.711030_TMYx.2004-2018.zip;53.03;-122.51;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Quesnel.AWOS.711030_TMYx.2004-2018.zip
DZA_CH_Tenes.604100_TMYx.2007-2021.zip;36.50;1.33;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/CH_Chlef/DZA_CH_Tenes.604100_TMYx.2007-2021.zip
CAN_BC_Yoho.Natl.Park.717860_CWEC2020v2.zip;51.44;-116.36;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Yoho.Natl.Park.717860_CWEC2020v2.zip
DZA_CO_Constantine-Boudiaf.Intl.AP.604190_TMYx.2004-2018.zip;36.28;6.62;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/CO_Constantine/DZA_CO_Constantine-Boudiaf.Intl.AP.604190_TMYx.2004-2018.zip
CAN_BC_Herbert.Island.714850_TMYx.2004-2018.zip;50.93;-127.65;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Herbert.Island.714850_TMYx.2004-2018.zip
DZA_CO_Constantine-Boudiaf.Intl.AP.604190_TMYx.zip;36.28;6.62;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/CO_Constantine/DZA_CO_Constantine-Boudiaf.Intl.AP.604190_TMYx.zip
CAN_BC_Quesnel.AWOS.711030_TMYx.2007-2021.zip;53.03;-122.51;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Quesnel.AWOS.711030_TMYx.2007-2021.zip
CAN_BC_Yoho.Natl.Park.717860_TDY-CWEC2020v2.zip;51.44;-116.36;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Yoho.Natl.Park.717860_TDY-CWEC2020v2.zip
DZA_CO_El.Khroub.604200_TMYx.zip;36.27;6.68;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/CO_Constantine/DZA_CO_El.Khroub.604200_TMYx.zip
CAN_BC_Herbert.Island.714850_TMYx.2007-2021.zip;50.94;-127.63;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Herbert.Island.714850_TMYx.2007-2021.zip
DZA_CO_Constantine-Boudiaf.Intl.AP.604190_TMYx.2007-2021.zip;36.28;6.62;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/CO_Constantine/DZA_CO_Constantine-Boudiaf.Intl.AP.604190_TMYx.2007-2021.zip
CAN_BC_Quesnel.AWOS.711030_TMYx.zip;53.03;-122.51;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Quesnel.AWOS.711030_TMYx.zip
DZA_DJ_Djelfa.605350_TMYx.2004-2018.zip;34.68;3.25;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/DJ_Djelfa/DZA_DJ_Djelfa.605350_TMYx.2004-2018.zip
CAN_BC_Yoho.Natl.Park.717860_TMYx.2004-2018.zip;51.44;-116.34;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Yoho.Natl.Park.717860_TMYx.2004-2018.zip
DZA_DJ_Djelfa.605350_TMYx.zip;34.68;3.25;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/DJ_Djelfa/DZA_DJ_Djelfa.605350_TMYx.zip
CAN_BC_Herbert.Island.714850_TMYx.zip;50.94;-127.63;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Herbert.Island.714850_TMYx.zip
DZA_DJ_Tletsi.AP.604981_TMYx.zip;34.67;3.35;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/DJ_Djelfa/DZA_DJ_Tletsi.AP.604981_TMYx.zip
CAN_BC_Race.Rocks.Lighthouse.717780_TMYx.2004-2018.zip;48.30;-123.53;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Race.Rocks.Lighthouse.717780_TMYx.2004-2018.zip
DZA_DJ_Djelfa.605350_TMYx.2007-2021.zip;34.68;3.25;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/DJ_Djelfa/DZA_DJ_Djelfa.605350_TMYx.2007-2021.zip
CAN_BC_Yoho.Natl.Park.717860_TMYx.2007-2021.zip;51.43;-116.33;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Yoho.Natl.Park.717860_TMYx.2007-2021.zip
DZA_EB_Bayadh.AP.605500_TMYx.2004-2018.zip;33.67;1;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/EB_El_Bayadh/DZA_EB_Bayadh.AP.605500_TMYx.2004-2018.zip
CAN_BC_Herbert.Island.AUT.714850_CWEC2020.zip;50.94;-127.63;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Herbert.Island.AUT.714850_CWEC2020.zip
DZA_EB_Bayadh.AP.605500_TMYx.zip;33.72;1.08;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/EB_El_Bayadh/DZA_EB_Bayadh.AP.605500_TMYx.zip
CAN_BC_Race.Rocks.Lighthouse.717780_TMYx.2007-2021.zip;48.30;-123.53;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Race.Rocks.Lighthouse.717780_TMYx.2007-2021.zip
DZA_EB_Kheiter.605400_TMYx.2007-2021.zip;34.15;6.7;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/EB_El_Bayadh/DZA_EB_Kheiter.605400_TMYx.2007-2021.zip
CAN_BC_Yoho.Natl.Park.717860_TMYx.zip;51.43;-116.33;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Yoho.Natl.Park.717860_TMYx.zip
DZA_EB_Bayadh.AP.605500_TMYx.2007-2021.zip;33.72;1.08;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/EB_El_Bayadh/DZA_EB_Bayadh.AP.605500_TMYx.2007-2021.zip
CAN_BC_Holberg.718955_TMYx.zip;50.65;-128.05;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Holberg.718955_TMYx.zip
DZA_EB_Kheiter.605400_TMYx.2004-2018.zip;34.15;6.7;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/EB_El_Bayadh/DZA_EB_Kheiter.605400_TMYx.2004-2018.zip
CAN_BC_Race.Rocks.Lighthouse.717780_TMYx.zip;48.30;-123.53;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Race.Rocks.Lighthouse.717780_TMYx.zip
DZA_EB_Kheiter.605400_TMYx.zip;34.15;6.7;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/EB_El_Bayadh/DZA_EB_Kheiter.605400_TMYx.zip
CAN_BC_Yoho.Park.717860_CWEC2020.zip;51.44;-116.36;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Yoho.Park.717860_CWEC2020.zip
DZA_EO_Guemar.AP.605590_TMYx.2004-2018.zip;33.51;6.78;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/EO_El_Oued/DZA_EO_Guemar.AP.605590_TMYx.2004-2018.zip
CAN_BC_Holland.Rock.712190_CWEC2016.zip;54.17;-130.36;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/BC_British_Columbia/CAN_BC_Holland.Rock.712190_CWEC2016.zip
DZA_EO_Guemar.AP.605590_TMYx.2007-2021.zip;33.51;6.78;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/EO_El_Oued/DZA_EO_Guemar.AP.605590_TMYx.2007-2021.zip
CAN_MB_Bachelors.Island.Marine.711430_TMYx.zip;51.75;-99.9;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Bachelors.Island.Marine.711430_TMYx.zip
DZA_EO_Guemar.AP.605590_TMYx.zip;33.51;6.78;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/EO_El_Oued/DZA_EO_Guemar.AP.605590_TMYx.zip
CAN_MB_Gillam.AP.719120_TDY-CWEC2020v2.zip;56.36;-94.71;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Gillam.AP.719120_TDY-CWEC2020v2.zip
DZA_ET_Kala.603670_TMYx.2004-2018.zip;36.90;8.45;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/ET_El_Tarf/DZA_ET_Kala.603670_TMYx.2004-2018.zip
CAN_MB_Pinawa.714480_CWEC2016.zip;50.18;-96.06;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Pinawa.714480_CWEC2016.zip
DZA_ET_Kala.603670_TMYx.2007-2021.zip;36.90;8.45;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/ET_El_Tarf/DZA_ET_Kala.603670_TMYx.2007-2021.zip
CAN_MB_Beausejour.711405_TMYx.zip;50.07;-96.52;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Beausejour.711405_TMYx.zip
DZA_ET_Kala.603670_TMYx.zip;36.90;8.45;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/ET_El_Tarf/DZA_ET_Kala.603670_TMYx.zip
CAN_MB_Gillam.AP.719120_TMYx.2004-2018.zip;56.36;-94.71;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Gillam.AP.719120_TMYx.2004-2018.zip
DZA_GL_Bouchegouf.604050_TMYx.2007-2021.zip;36.50;7.72;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/GL_Guelma/DZA_GL_Bouchegouf.604050_TMYx.2007-2021.zip
CAN_MB_Pinawa.714480_CWEC2020.zip;50.18;-96.06;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Pinawa.714480_CWEC2020.zip
DZA_GL_Guelma.604030_TMYx.2004-2018.zip;36.47;7.47;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/GL_Guelma/DZA_GL_Guelma.604030_TMYx.2004-2018.zip
CAN_MB_Berens.River.AP.711580_CWEC2016.zip;52.36;-97.02;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Berens.River.AP.711580_CWEC2016.zip
DZA_GL_Guelma.604030_TMYx.zip;36.47;7.47;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/GL_Guelma/DZA_GL_Guelma.604030_TMYx.zip
CAN_MB_Gillam.AP.719120_TMYx.2007-2021.zip;56.36;-94.71;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Gillam.AP.719120_TMYx.2007-2021.zip
DZA_GL_Bouchegouf.604050_TMYx.zip;36.50;7.72;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/GL_Guelma/DZA_GL_Bouchegouf.604050_TMYx.zip
CAN_MB_Pinawa.714480_CWEC2020v2.zip;50.18;-96.06;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Pinawa.714480_CWEC2020v2.zip
DZA_GL_Guelma.604030_TMYx.2007-2021.zip;36.47;7.47;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/GL_Guelma/DZA_GL_Guelma.604030_TMYx.2007-2021.zip
CAN_MB_Berens.River.AP.CS.711580_CWEC2020v2.zip;52.36;-97.02;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Berens.River.AP.CS.711580_CWEC2020v2.zip
DZA_GR_Ghardaia-Noumerat-Zakaria.AP.605660_TMYx.2004-2018.zip;32.38;3.79;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/GR_Ghardaia/DZA_GR_Ghardaia-Noumerat-Zakaria.AP.605660_TMYx.2004-2018.zip
CAN_MB_Gillam.AP.719120_TMYx.zip;56.36;-94.71;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Gillam.AP.719120_TMYx.zip
DZA_GR_Ghardaia-Noumerat-Zakaria.AP.605660_TMYx.zip;32.38;3.79;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/GR_Ghardaia/DZA_GR_Ghardaia-Noumerat-Zakaria.AP.605660_TMYx.zip
CAN_MB_Pinawa.714480_TDY-CWEC2020v2.zip;50.18;-96.06;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Pinawa.714480_TDY-CWEC2020v2.zip
DZA_GR_Golea.AP.605900_TMYx.2007-2021.zip;30.57;2.86;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/GR_Ghardaia/DZA_GR_Golea.AP.605900_TMYx.2007-2021.zip
CAN_MB_Berens.River.AP.CS.711580_TDY-CWEC2020v2.zip;52.36;-97.02;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Berens.River.AP.CS.711580_TDY-CWEC2020v2.zip
DZA_GR_Ghardaia-Noumerat-Zakaria.AP.605660_TMYx.2007-2021.zip;32.38;3.79;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/GR_Ghardaia/DZA_GR_Ghardaia-Noumerat-Zakaria.AP.605660_TMYx.2007-2021.zip
CAN_MB_Gimli.Climate.717480_CWEC2020.zip;50.63;-97.05;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Gimli.Climate.717480_CWEC2020.zip
DZA_GR_Golea.AP.605900_TMYx.2004-2018.zip;30.57;2.86;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/GR_Ghardaia/DZA_GR_Golea.AP.605900_TMYx.2004-2018.zip
CAN_MB_Pinawa.714480_TMYx.2004-2018.zip;50.17;-96.05;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Pinawa.714480_TMYx.2004-2018.zip
DZA_GR_Golea.AP.605900_TMYx.zip;30.57;2.86;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/GR_Ghardaia/DZA_GR_Golea.AP.605900_TMYx.zip
CAN_MB_Berens.River.AP.CS.711580_TMYx.2004-2018.zip;52.36;-97.02;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Berens.River.AP.CS.711580_TMYx.2004-2018.zip
DZA_IL_Afara.606770_TMYx.2004-2018.zip;25.33;7.8;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Afara.606770_TMYx.2004-2018.zip
CAN_MB_Gimli.Harbour.715770_CWEC2016.zip;50.63;-96.98;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Gimli.Harbour.715770_CWEC2016.zip
DZA_IL_In.Amenas-Zarzaitine.AP.606110_TMYx.2004-2018.zip;28.05;9.64;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_In.Amenas-Zarzaitine.AP.606110_TMYx.2004-2018.zip
CAN_MB_Pinawa.714480_TMYx.2007-2021.zip;50.18;-96.07;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Pinawa.714480_TMYx.2007-2021.zip
DZA_IL_Tin.Fouye.AP.606390_TMYx.2004-2018.zip;28.43;7.55;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tin.Fouye.AP.606390_TMYx.2004-2018.zip
CAN_MB_Berens.River.AP.CS.711580_TMYx.2007-2021.zip;52.36;-97.02;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Berens.River.AP.CS.711580_TMYx.2007-2021.zip
DZA_IL_Afara.606770_TMYx.2007-2021.zip;25.33;7.8;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Afara.606770_TMYx.2007-2021.zip
CAN_MB_Gimli.Harbour.715770_CWEC2020v2.zip;50.63;-96.98;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Gimli.Harbour.715770_CWEC2020v2.zip
DZA_IL_In.Amenas-Zarzaitine.AP.606110_TMYx.2007-2021.zip;28.05;9.64;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_In.Amenas-Zarzaitine.AP.606110_TMYx.2007-2021.zip
CAN_MB_Pinawa.714480_TMYx.zip;50.18;-96.07;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Pinawa.714480_TMYx.zip
DZA_IL_Tin.Fouye.AP.606390_TMYx.2007-2021.zip;28.43;7.55;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tin.Fouye.AP.606390_TMYx.2007-2021.zip
CAN_MB_Berens.River.AP.CS.711580_TMYx.zip;52.36;-97.02;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Berens.River.AP.CS.711580_TMYx.zip
DZA_IL_Afara.606770_TMYx.zip;25.33;7.8;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Afara.606770_TMYx.zip
CAN_MB_Gimli.Harbour.715770_TDY-CWEC2020v2.zip;50.63;-96.98;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Gimli.Harbour.715770_TDY-CWEC2020v2.zip
DZA_IL_In.Amenas-Zarzaitine.AP.606110_TMYx.zip;28.05;9.64;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_In.Amenas-Zarzaitine.AP.606110_TMYx.zip
CAN_MB_Portage-Southport.AP.718510_CWEC2016.zip;49.90;-98.28;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Portage-Southport.AP.718510_CWEC2016.zip
DZA_IL_Tin.Fouye.AP.606390_TMYx.zip;28.43;7.55;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tin.Fouye.AP.606390_TMYx.zip
CAN_MB_Berens.River.CS.711580_CWEC2020.zip;52.36;-97.02;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Berens.River.CS.711580_CWEC2020.zip
CAN_MB_Portage-Southport.AP.718510_CWEC2020v2.zip;49.90;-98.28;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Portage-Southport.AP.718510_CWEC2020v2.zip
DZA_IL_Tassili.n-Ajjer.Natl.Park.606620_TMYx.2004-2018.zip;25.82;8.18;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tassili.n-Ajjer.Natl.Park.606620_TMYx.2004-2018.zip
DZA_IL_Tiska.Djanet.AP.606700_TMYx.2004-2018.zip;24.29;9.45;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tiska.Djanet.AP.606700_TMYx.2004-2018.zip
CAN_MB_Brandon.AP.711400_CWEC2020.zip;49.91;-99.95;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Brandon.AP.711400_CWEC2020.zip
DZA_IL_Illizi-Takhamalt.AP.606400_TMYx.2004-2018.zip;26.72;8.62;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Illizi-Takhamalt.AP.606400_TMYx.2004-2018.zip
CAN_MB_Gimli.Harbour.715770_TMYx.2007-2021.zip;50.63;-96.98;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Gimli.Harbour.715770_TMYx.2007-2021.zip
DZA_IL_Tassili.n-Ajjer.Natl.Park.606620_TMYx.2007-2021.zip;25.82;8.18;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tassili.n-Ajjer.Natl.Park.606620_TMYx.2007-2021.zip
CAN_MB_Portage-Southport.AP.718510_TDY-CWEC2020v2.zip;49.90;-98.28;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Portage-Southport.AP.718510_TDY-CWEC2020v2.zip
CAN_MB_Brandon.Muni.AP.711400_CWEC.zip;49.92;-99.95;http://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/CAN_Canada/MB_Manitoba/CAN_MB_Brandon.Muni.AP.711400_CWEC.zip
DZA_IL_Tiska.Djanet.AP.606700_TMYx.2007-2021.zip;24.29;9.45;http://climate.onebuilding.org/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tiska.Djanet.AP.606700_TMYx.2007-2021.zip
